gwcode,internal_confl,internal_confl_major,internal_confl_minor,internal_confl_part,internal_confl_part_major,internal_confl_part_minor,war,war_major,war_minor,any_conflict,any_conflict_major,any_conflict_minor,ext_conf,ext_conf_major,ext_conf_minor,year
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
360,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2002
360,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2003
360,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2004
360,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2005
360,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2006
360,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2007
360,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2008
360,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2009
360,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2010
360,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2011
360,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2012
360,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2013
360,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2014
360,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2015
360,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2016
360,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2017
360,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2018
365,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1946
365,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1947
365,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1948
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1949
365,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1950
365,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1951
365,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1952
365,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1953
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955
365,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1956
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
365,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1969
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
365,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1979
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1980
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1981
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1982
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1983
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1984
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1985
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1986
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1987
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1988
365,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1989
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1990
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1991
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
365,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1993
365,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1994
365,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1995
365,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1996
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
365,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1999
365,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2000
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2001
365,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2002
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2003
365,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2004
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2005
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2006
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2007
365,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,2008
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2009
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2010
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2011
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2012
365,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2013
365,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2014
365,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,2015
365,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2016
365,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2017
365,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2018
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
366,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2004
366,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2005
366,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2006
366,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2007
366,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2008
366,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2009
366,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2010
366,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2011
366,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2012
366,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2013
366,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2014
366,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2015
366,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2016
366,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2017
366,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2018
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
367,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2004
367,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2005
367,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2006
